ID,TestbedID,RoofShape,FloodZone,Area,Longitude,Latitude,Terrain,DSWII,BuildingType,AvgJanTemp,Garage,NumberOfStories,YearBuilt,RoofSlope,MeanRoofHt,geometry,OccupancyClass,FEMAID
367,20831,Hip,X,432.6484151,-93.29234173,30.16673944,11,132.2546044,Wood,Above,0,1,1999,0.14,16.97,"POLYGON ((-93.29241399999999 30.166656, -93.29224499999999 30.166656, -93.29224499999999 30.166814, -93.292457 30.166814, -93.292457 30.166733, -93.29241399999999 30.166733, -93.29241399999999 30.166656))",RES1,79997
368,29165,Hip,X,362.3152646,-93.2912285,30.1706355,11,132.1236814,Wood,Above,2.1,1,1999,0.26,17.86,"POLYGON ((-93.291309 30.170557, -93.29114800000001 30.170557, -93.29114800000001 30.170714, -93.291309 30.170714, -93.291309 30.170557))",RES1,79999
369,28303,Hip,X,448.0442225,-93.29276234,30.14823308,21,132.8653577,Wood,Above,0,2,1994,0.24,29.23,"POLYGON ((-93.292912 30.148237, -93.29285900000001 30.148129, -93.292652 30.148205, -93.292678 30.148256, -93.29260499999999 30.148283, -93.292633 30.14834, -93.292912 30.148237))",RES1,80003
370,21974,Hip,X,488.6970822,-93.2984216,30.16934612,42,132.1790209,Wood,Above,2.1,1,1997,0.18,19.7,"POLYGON ((-93.29833499999999 30.169248, -93.298331 30.169457, -93.298417 30.169458, -93.298418 30.169409, -93.298536 30.16941, -93.29853799999999 30.169306, -93.298489 30.169306, -93.29849 30.16925, -93.29833499999999 30.169248))",RES1,80005
371,19966,Hip,X,509.252418,-93.29032488,30.16814173,11,132.2046797,Wood,Above,0,2,1999,0.11,22.68,"POLYGON ((-93.290403 30.168259, -93.290404 30.168018, -93.290311 30.168017, -93.290311 30.168073, -93.290216 30.168073, -93.290216 30.168179, -93.290272 30.168179, -93.290272 30.168259, -93.290403 30.168259))",RES1,80010
372,18227,Hip,X,581.0832152,-93.29338319,30.16672506,11,132.2569104,Wood,Above,0,1,1996,0.05,17.29,"POLYGON ((-93.29327600000001 30.166637, -93.293277 30.166833, -93.293435 30.166832, -93.293435 30.166776, -93.29348 30.166776, -93.29348 30.166706, -93.293526 30.166706, -93.293526 30.166636, -93.29327600000001 30.166637))",RES1,76307
373,1845,Gable,X,440.9809369,-93.29336423,30.16623661,11,132.2730359,Wood,Above,0,1,1999,0.261597029,16.75630961,"POLYGON ((-93.293277 30.166335, -93.293423 30.166335, -93.29342200000001 30.166221, -93.293488 30.166221, -93.293487 30.166154, -93.29327499999999 30.166155, -93.293277 30.166335))",RES1,80014
374,21663,Hip,X,535.1072366,-93.29467075,30.16764693,42,132.2286693,Wood,Above,2.1,1,1998,0.1,18.77,"POLYGON ((-93.294774 30.167732, -93.294769 30.16753, -93.29467200000001 30.167532, -93.294674 30.167591, -93.294549 30.167593, -93.29455299999999 30.167736, -93.294774 30.167732))",RES1,80017
375,16496,Hip,X,532.2694609,-93.29296948,30.1703434,11,132.13639,Wood,Above,1.1,1,1998,0.21,18.14,"POLYGON ((-93.29282000000001 30.170344, -93.29282000000001 30.17043, -93.293069 30.17043, -93.293069 30.170224, -93.29293800000001 30.170224, -93.29293800000001 30.170344, -93.29282000000001 30.170344))",COM1,80018
376,15583,Hip,X,502.2078147,-93.29446088,30.16819596,11,132.2101244,Wood,Above,2.1,1,1998,0.1,17.93,"POLYGON ((-93.294555 30.168319, -93.29456 30.168114, -93.29434000000001 30.168109, -93.294337 30.168237, -93.294467 30.168239, -93.294465 30.168317, -93.294555 30.168319))",RES1,80020
377,24537,Gable,X,600.837314,-93.29378832,30.17073082,11,132.1249832,Wood,Above,0,1,1997,0.44,19.99,"POLYGON ((-93.293891 30.170792, -93.293892 30.170858, -93.293978 30.170856, -93.293976 30.170782, -93.293875 30.170784, -93.293871 30.170633, -93.293649 30.170637, -93.29365199999999 30.170796, -93.293891 30.170792))",RES1,77168
378,23659,Gable,X,438.8446172,-93.29066525,30.16930335,11,132.1668211,Wood,Above,0,2,1997,0.09,36.81,"POLYGON ((-93.29059700000001 30.169418, -93.290729 30.16942, -93.290734 30.169189, -93.290601 30.169187, -93.29059700000001 30.169418))",RES3,80031
379,21377,Gable,X,417.4028093,-93.285612,30.1645225,11,132.3161441,Wood,Above,0,1,1998,0.26,13.91,"POLYGON ((-93.285543 30.164418, -93.28554099999999 30.164626, -93.285681 30.164627, -93.28568300000001 30.164419, -93.285543 30.164418))",RES1,80034
380,11331,Hip,X,479.8250789,-93.2892779,30.1665035,42,132.2570492,Wood,Above,0,1,1998,0.026624534,19.94,"POLYGON ((-93.289277 30.166446, -93.289159 30.166446, -93.289158 30.166578, -93.289384 30.166579, -93.289385 30.166413, -93.289278 30.166413, -93.289277 30.166446))",RES1,80035
381,16779,Hip,X,381.2883609,-93.29335723,30.16567768,11,132.2915105,Wood,Above,2.1,1,1996,0.28,16.14,"POLYGON ((-93.293273 30.165771, -93.293401 30.165771, -93.293401 30.165671, -93.293479 30.165671, -93.293479 30.165604, -93.293273 30.165604, -93.293273 30.165771))",RES1,80036
382,11031,Gable,X,386.8166125,-93.29071409,30.17005719,11,132.1419436,Wood,Above,0,1,1998,0.122691826,16.5,"POLYGON ((-93.290665 30.169969, -93.290666 30.17006, -93.29059100000001 30.170061, -93.29059100000001 30.170129, -93.290803 30.170128, -93.290802 30.169968, -93.290665 30.169969))",RES1,80037
383,12766,Hip,X,490.4655496,-93.29179727,30.16467659,42,132.3218614,Wood,Above,0,1,1999,0,17.65,"POLYGON ((-93.291662 30.164796, -93.29178 30.164798, -93.291782 30.164715, -93.291883 30.164717, -93.29188499999999 30.164674, -93.291933 30.164675, -93.291935 30.164586, -93.29173299999999 30.164581, -93.291729 30.164719, -93.291664 30.164718, -93.291662 30.164796))",COM1,80038
384,16497,Hip,X,412.4254111,-93.2917355,30.1704465,11,132.1308239,Wood,Above,0,1,1998,0.09,17.23,"POLYGON ((-93.29166600000001 30.17055, -93.291805 30.17055, -93.291805 30.170343, -93.29166600000001 30.170343, -93.29166600000001 30.17055))",RES1,80039
385,23658,Hip,X,464.705355,-93.29339452,30.16536366,11,132.3019608,Wood,Above,0,1,1997,0.057569593,13.04671987,"POLYGON ((-93.293289 30.165435, -93.29354600000001 30.165436, -93.293547 30.165367, -93.293442 30.165366, -93.293443 30.165271, -93.29329 30.16527, -93.293289 30.165435))",RES1,80042
386,19117,Hip,X,459.4947314,-93.292147,30.1483245,21,132.8612376,Wood,Above,0,1,1992,0.3,15.79,"POLYGON ((-93.291979 30.148333, -93.292027 30.148426, -93.292315 30.148316, -93.292267 30.148223, -93.291979 30.148333))",RES3,80045
387,24250,Gable,X,485.1166267,-93.29374132,30.16994415,11,132.1509655,Wood,Above,0,1,1998,0.308914515,17.61662755,"POLYGON ((-93.293656 30.169845, -93.293656 30.170043, -93.293826 30.170044, -93.29382699999999 30.169845, -93.293656 30.169845))",RES1,80049
388,1563,Hip,X,430.2936663,-93.29357212,30.14772984,21,132.8833567,Wood,Above,0,1,1994,0.18282198,15.32403601,"POLYGON ((-93.29350599999999 30.147678, -93.293533 30.147726, -93.293413 30.147777, -93.293449 30.147842, -93.29371500000001 30.14773, -93.29365199999999 30.147617, -93.29350599999999 30.147678))",RES1,80051
389,28903,Hip,X,532.4807238,-93.29517755,30.15107286,21,132.7764244,Wood,Above,0,2,1995,0.62,28.11,"POLYGON ((-93.295016 30.151011, -93.295016 30.1511, -93.29508 30.1511, -93.29508 30.151141, -93.295322 30.151141, -93.295322 30.151011, -93.295016 30.151011))",RES1,80052
390,17934,Hip,X,464.5542028,-93.30076468,30.14698147,61,132.9211273,Wood,Above,0,2,1995,0.21,40.01,"POLYGON ((-93.30079000000001 30.147012, -93.300907 30.147072, -93.300949 30.14701, -93.300684 30.146874, -93.300607 30.146988, -93.300754 30.147063, -93.30079000000001 30.147012))",RES1,80055
391,15892,Hip,X,453.3064381,-93.29338057,30.14730688,21,132.8968943,Wood,Above,0,1,1997,0.178048591,15.23724711,"POLYGON ((-93.29330899999999 30.147251, -93.293335 30.147308, -93.293217 30.147349, -93.29324699999999 30.147415, -93.29352400000001 30.147319, -93.29346700000001 30.147196, -93.29330899999999 30.147251))",RES3,80056
392,14984,Flat,X,464.0904721,-93.29290405,30.17327943,51,132.03895,Wood,Above,0,1,1997,0,12,"POLYGON ((-93.29280300000001 30.173196, -93.29280199999999 30.17332, -93.292851 30.17332, -93.292851 30.17339, -93.292953 30.17339, -93.292953 30.173318, -93.293007 30.173319, -93.293008 30.173197, -93.29280300000001 30.173196))",RES3,80061
393,11626,Hip,X,548.2120287,-93.28769769,30.16709587,42,132.2347121,Wood,Above,0,1,1997,0,13.5146219,"POLYGON ((-93.287576 30.166991, -93.287576 30.167128, -93.287689 30.167128, -93.287688 30.167219, -93.28782099999999 30.167219, -93.28782099999999 30.167142, -93.28778 30.167142, -93.28778 30.167028, -93.28774799999999 30.167028, -93.28774799999999 30.166991, -93.287576 30.166991))",RES1,80066
394,25092,Hip,X,558.4015071,-93.30641932,30.14658501,61,132.9446397,Wood,Above,0,1,1996,0.171380127,15.11600231,"POLYGON ((-93.306262 30.146525, -93.30631200000001 30.146665, -93.306476 30.14662, -93.306505 30.146701, -93.30659 30.146677, -93.30655400000001 30.146576, -93.306505 30.146589, -93.30646299999999 30.146474, -93.306355 30.146504, -93.306353 30.1465, -93.306262 30.146525))",RES3,80067
395,25097,Hip,X,530.7854247,-93.28688421,30.16892104,42,132.1729277,Wood,Above,0,2,1996,0.206965491,27.76300892,"POLYGON ((-93.28677999999999 30.168826, -93.286743 30.16897, -93.28698900000001 30.169016, -93.287025 30.168872, -93.28677999999999 30.168826))",RES1,80071
396,4415,Hip,X,472.2352814,-93.29220246,30.14846883,21,132.8565984,Wood,Above,0,1,1993,0.281845315,17.12446027,"POLYGON ((-93.292326 30.148371, -93.292035 30.148468, -93.29208 30.148567, -93.29237000000001 30.148469, -93.292326 30.148371))",RES1,80072
397,24818,Gable,X,467.7690616,-93.28426912,30.17065414,42,132.1110817,Wood,Above,1.1,3,1991,0,39.59,"POLYGON ((-93.284414 30.170579, -93.28425900000001 30.170581, -93.28426 30.170634, -93.284075 30.170637, -93.284076 30.170708, -93.284417 30.170704, -93.284414 30.170579))",RES3,80074
398,15586,Hip,X,544.1119158,-93.29189854,30.17214474,11,132.0748301,Wood,Above,2.1,1,1998,0.02,13.48,"POLYGON ((-93.291838 30.172291, -93.29196899999999 30.172288, -93.29195900000001 30.171998, -93.291828 30.172002, -93.291838 30.172291))",RES1,80076
399,6623,Hip,X,565.4202607,-93.29172925,30.16979191,11,132.1524951,Wood,Above,0,1,1999,0.218104558,15.96553742,"POLYGON ((-93.29163200000001 30.169894, -93.291822 30.169897, -93.291827 30.16969, -93.291636 30.169687, -93.29163200000001 30.169894))",RES1,80077
400,8974,Gable,X,509.1072111,-93.2917205,30.165004,11,132.3109038,Wood,Above,2.1,1,1999,0.04482689,18.1,"POLYGON ((-93.291628 30.164908, -93.291628 30.1651, -93.291813 30.1651, -93.291813 30.164908, -93.291628 30.164908))",RES3,80082
401,693,Hip,X,508.3101351,-93.28654731,30.16886392,42,132.1742372,Wood,Above,0,1,1997,0,12,"POLYGON ((-93.286449 30.16895, -93.286658 30.16895, -93.286658 30.168797, -93.28653199999999 30.168797, -93.28653199999999 30.168755, -93.286449 30.168755, -93.286449 30.16895))",RES1,80083
402,17085,Hip,X,501.502359,-93.2912214,30.17040075,11,132.1314455,Wood,Above,0,1,1999,0.41,16.1,"POLYGON ((-93.29112000000001 30.170314, -93.29111899999999 30.170486, -93.29132300000001 30.170487, -93.291324 30.170316, -93.29112000000001 30.170314))",RES1,80088
403,3000,Hip,X,515.5007515,-93.2923461,30.14874406,21,132.8478198,Wood,Above,0,1,1994,0.000841381,12.01529784,"POLYGON ((-93.292355 30.148704, -93.29234099999999 30.148674, -93.292171 30.148735, -93.292224 30.148846, -93.29254 30.148733, -93.292501 30.148652, -93.292355 30.148704))",RES1,80093
404,4972,Hip,X,502.1008994,-93.29228047,30.1486006,21,132.8524125,Wood,Above,0,2,1994,0.179891552,15.27075549,"POLYGON ((-93.292271 30.148535, -93.292103 30.148592, -93.292152 30.148699, -93.292478 30.148589, -93.29244199999999 30.148511, -93.292284 30.148564, -93.292271 30.148535))",RES3,80094
405,12217,Hip,X,529.0775972,-93.28368225,30.1618466,11,132.4011224,Wood,Above,1.1,1,1998,0.168818773,13.12100854,"POLYGON ((-93.283767 30.16174, -93.283591 30.161744, -93.283597 30.161953, -93.28377399999999 30.161949, -93.283767 30.16174))",RES3,80095
406,22799,Gable,X,534.0862381,-93.290651,30.1723225,11,132.0667775,Wood,Above,0,1,1996,0.32,14.66,"POLYGON ((-93.290561 30.172219, -93.290561 30.172426, -93.290741 30.172426, -93.290741 30.172219, -93.290561 30.172219))",RES1,80097
407,13588,Gable,X,488.4967802,-93.29174001,30.16797474,11,132.2126757,Wood,Above,0,1,1997,0,12.73,"POLYGON ((-93.291793 30.167961, -93.29179499999999 30.167844, -93.291675 30.167843, -93.29167 30.1681, -93.291791 30.168102, -93.291792 30.168034, -93.29183399999999 30.168035, -93.29183500000001 30.167962, -93.291793 30.167961))",RES3,80099
408,691,Hip,X,523.2545827,-93.29374596,30.16514349,42,132.3098614,Wood,Above,2.1,1,1998,0.096495958,13.75447196,"POLYGON ((-93.293779 30.165006, -93.293605 30.165153, -93.293747 30.16528, -93.29385000000001 30.165193, -93.293797 30.165146, -93.293869 30.165085, -93.293779 30.165006))",RES1,80102
409,28581,Hip,X,492.9848801,-93.2912355,30.1711885,11,132.1053718,Wood,Above,0,1,1998,0.29,15.6,"POLYGON ((-93.29115400000001 30.171294, -93.29131700000001 30.171294, -93.29131700000001 30.171083, -93.29115400000001 30.171083, -93.29115400000001 30.171294))",RES1,80103
410,17938,Hip,X,531.8291573,-93.29369012,30.16445092,42,132.3326602,Wood,Above,0,2,1997,0.44,30.97,"POLYGON ((-93.293813 30.16437, -93.29357400000001 30.164375, -93.29357899999999 30.164549, -93.293671 30.164547, -93.29367000000001 30.164517, -93.293817 30.164513, -93.293813 30.16437))",RES1,80107
411,9526,Hip,X,493.4740799,-93.29030281,30.16869472,11,132.1863393,Wood,Above,0,1,1998,0,17,"POLYGON ((-93.290199 30.168785, -93.29037 30.168785, -93.29037 30.168713, -93.29042699999999 30.168713, -93.29042699999999 30.168616, -93.290199 30.168616, -93.290199 30.168785))",RES1,80108
412,23956,Hip,X,620.4241894,-93.29298955,30.17182592,11,132.0872945,Wood,Above,0,1,1998,0.23,16.96,"POLYGON ((-93.292877 30.171704, -93.292875 30.171827, -93.292946 30.171828, -93.29294299999999 30.171976, -93.293071 30.171977, -93.293075 30.171706, -93.292877 30.171704))",RES1,80111
413,14416,Gable,X,315.0510526,-93.293039,30.1688525,11,132.1858913,Wood,Above,0,2,1998,0,33.63,"POLYGON ((-93.293109 30.168931, -93.293109 30.168774, -93.292969 30.168774, -93.292969 30.168931, -93.293109 30.168931))",RES1,80113
414,6621,Hip,X,548.8224856,-93.29121881,30.16604077,42,132.275744,Wood,Above,0,3,1997,0.139886517,14.54339123,"POLYGON ((-93.29110799999999 30.165958, -93.29110900000001 30.166134, -93.29131 30.166133, -93.291309 30.16601, -93.291365 30.16601, -93.291365 30.165957, -93.29110799999999 30.165958))",RES1,80114
415,1546,Hip,X,628.5647057,-93.297083,30.1682705,42,132.2122822,Wood,Above,0,2,1998,0,12,"POLYGON ((-93.29696300000001 30.16818, -93.29697 30.168368, -93.297203 30.168361, -93.297196 30.168173, -93.29696300000001 30.16818))",RES3,80120
416,19416,Hip,X,546.3691215,-93.28634432,30.17336514,17,132.024823,Wood,Above,0,1,1992,0.013993138,12.25442068,"POLYGON ((-93.28645299999999 30.17331, -93.28640799999999 30.173307, -93.286413 30.173256, -93.286303 30.173249, -93.286299 30.173297, -93.28624600000001 30.173293, -93.286232 30.173451, -93.28644 30.173465, -93.28645299999999 30.17331))",RES3,80122
417,4119,Hip,X,561.8811971,-93.28770735,30.16751476,42,132.2208748,Wood,Above,0,1,1997,0.24837006,16.51581927,"POLYGON ((-93.287584 30.167443, -93.287583 30.167597, -93.28782 30.167599, -93.28782200000001 30.167414, -93.287738 30.167413, -93.28773700000001 30.167444, -93.287584 30.167443))",RES1,80127
418,19692,Hip,X,519.8664571,-93.292767,30.1668085,11,132.2530665,Wood,Above,0,1,1998,0.19,14.65,"POLYGON ((-93.29264999999999 30.166731, -93.29264999999999 30.166886, -93.292884 30.166886, -93.292884 30.166731, -93.29264999999999 30.166731))",RES1,80129
419,2407,Hip,X,522.1353772,-93.29123454,30.1676144,42,132.2237168,Wood,Above,2.1,2,1998,0.090626241,13.64774984,"POLYGON ((-93.291104 30.167536, -93.291105 30.167618, -93.291161 30.167618, -93.291163 30.16772, -93.291314 30.167718, -93.291313 30.167607, -93.291365 30.167606, -93.291364 30.167533, -93.291104 30.167536))",RES1,80130
420,25681,Gable,X,504.2094238,-93.29338016,30.16440373,42,132.3336723,Wood,Above,0,1,1998,0.26,14.77,"POLYGON ((-93.293505 30.164465, -93.293519 30.164339, -93.29328 30.164319, -93.29325900000001 30.164506, -93.293336 30.164512, -93.29334299999999 30.164452, -93.293505 30.164465))",RES1,80140
421,17643,Hip,X,512.3683935,-93.28830854,30.1664658,42,132.2566081,Wood,Above,0,2,1997,0.13,32.4,"POLYGON ((-93.28824 30.166545, -93.28845800000001 30.166548, -93.28846 30.16644, -93.28830000000001 30.166437, -93.288301 30.166367, -93.28816999999999 30.166365, -93.288168 30.166475, -93.288242 30.166476, -93.28824 30.166545))",RES1,80141
422,15871,Hip,X,426.5310067,-93.29233775,30.16574841,11,132.2873765,Wood,Above,0,1,1998,0.13,15.11,"POLYGON ((-93.292255 30.165658, -93.29225700000001 30.16584, -93.29242000000001 30.165839, -93.292419 30.165657, -93.292255 30.165658))",RES1,80145
423,2986,Hip,X,625.4657217,-93.28897522,30.17232171,11,132.0639133,Wood,Above,0,1,1996,0.261599804,16.75636007,"POLYGON ((-93.288866 30.172212, -93.288865 30.172418, -93.289123 30.172419, -93.289123 30.17234, -93.289019 30.17234, -93.289019 30.172289, -93.289068 30.172289, -93.289068 30.172212, -93.288866 30.172212))",RES3,80148
424,2984,Gable,X,630.7327333,-93.29066026,30.1710848,11,132.1078102,Wood,Above,1.1,1,1998,0.270154508,16.91190015,"POLYGON ((-93.290586 30.171244, -93.290722 30.171248, -93.290735 30.170926, -93.290598 30.170922, -93.290586 30.171244))",RES1,80150
425,17378,Hip,X,539.1393231,-93.29251071,30.16976372,11,132.1547914,Wood,Above,2.1,1,1999,0.11,18.68,"POLYGON ((-93.29261099999999 30.169802, -93.292609 30.169625, -93.292529 30.169625, -93.29253 30.169695, -93.292413 30.169696, -93.29241500000001 30.169889, -93.292542 30.169888, -93.292541 30.169803, -93.29261099999999 30.169802))",RES1,80152
426,20526,Hip,X,600.0154289,-93.29381812,30.17110986,11,132.1124738,Wood,Above,0,2,1999,0.11,31.45,"POLYGON ((-93.29399600000001 30.171017, -93.29370900000001 30.17102, -93.293712 30.171245, -93.29384400000001 30.171243, -93.293841 30.171098, -93.293997 30.171096, -93.29399600000001 30.171017))",RES1,80154
427,29471,Hip,X,489.2244897,-93.28899224,30.17019808,11,132.1342941,Wood,Above,1.1,1,1995,0.086964973,13.58118133,"POLYGON ((-93.28895799999999 30.17019, -93.28889700000001 30.170189, -93.28889599999999 30.170333, -93.289027 30.170334, -93.289029 30.170144, -93.28912 30.170144, -93.28912 30.17007, -93.28895900000001 30.170069, -93.28895799999999 30.17019))",RES3,80155
428,10160,Gable,X,524.6164678,-93.28563551,30.16384109,11,132.3386888,Wood,Above,0,1,1999,0.199881048,13.51,"POLYGON ((-93.285512 30.163961, -93.28560400000001 30.163962, -93.285605 30.16392, -93.28572699999999 30.163921, -93.285731 30.163692, -93.28563800000001 30.163691, -93.285636 30.163826, -93.28551400000001 30.163825, -93.285512 30.163961))",RES1,80156
429,9524,Hip,X,613.4214955,-93.28627899,30.17404069,52,132.0023179,Wood,Above,0,1,1995,0.148176588,12.04769126,"POLYGON ((-93.28624600000001 30.173995, -93.286247 30.173893, -93.286164 30.173892, -93.28616100000001 30.174073, -93.286215 30.174074, -93.286213 30.17415, -93.286372 30.174152, -93.286372 30.174104, -93.286423 30.174104, -93.28642499999999 30.173997, -93.28624600000001 30.173995))",RES3,80157
430,12768,Hip,X,598.216309,-93.28636416,30.16989279,42,132.1398717,Wood,Above,0,1,1996,0,19.48,"POLYGON ((-93.286491 30.169798, -93.286278 30.169797, -93.286277 30.16986, -93.28632399999999 30.16986, -93.28632399999999 30.1699, -93.286188 30.169899, -93.286188 30.169971, -93.286489 30.169973, -93.286491 30.169798))",RES1,80159
431,12503,Hip,X,634.6885234,-93.28604569,30.15099409,21,132.7625634,Wood,Above,0,1,1994,0,14.46044621,"POLYGON ((-93.28612099999999 30.150957, -93.286168 30.150974, -93.286202 30.150904, -93.28602100000001 30.150839, -93.28596899999999 30.150948, -93.285988 30.150955, -93.285915 30.15111, -93.286061 30.151162, -93.286095 30.151091, -93.286063 30.151079, -93.28612099999999 30.150957))",RES3,80160
432,19695,Hip,X,542.8029108,-93.2889495,30.17260899,11,132.0543477,Wood,Above,0,1,1995,0.170181912,15.09421659,"POLYGON ((-93.288842 30.172702, -93.28897600000001 30.172702, -93.28897600000001 30.172665, -93.289126 30.172665, -93.289126 30.172593, -93.28897600000001 30.172593, -93.28897600000001 30.1725, -93.288842 30.1725, -93.288842 30.172702))",RES3,80163
433,692,Hip,X,580.7305642,-93.29058773,30.16647302,42,132.260344,Wood,Above,2.1,1,1998,0.183931611,15.3442111,"POLYGON ((-93.290633 30.166409, -93.290458 30.166412, -93.29046200000001 30.166564, -93.29069800000001 30.16656, -93.290693 30.166334, -93.290631 30.166335, -93.290633 30.166409))",RES1,80164
434,25365,Hip,X,583.0609181,-93.2917477,30.16910125,11,132.1753984,Wood,Above,2.1,1,1997,0.2,12.15,"POLYGON ((-93.291674 30.168943, -93.29167 30.169229, -93.291842 30.16923, -93.291843 30.169153, -93.29179600000001 30.169152, -93.291797 30.169113, -93.29185 30.169113, -93.29185099999999 30.169037, -93.291768 30.169036, -93.29177 30.168945, -93.291674 30.168943))",RES1,80165
435,7193,Hip,X,536.3724661,-93.29765993,30.17099653,51,132.1229723,Wood,Above,0,1,1998,0.104908926,25.90743502,"POLYGON ((-93.297741 30.171105, -93.297738 30.170857, -93.297629 30.170858, -93.29763 30.170965, -93.297557 30.170965, -93.29755900000001 30.171107, -93.297741 30.171105))",RES1,80166
436,28878,Hip,X,619.0814498,-93.29726343,30.166872,42,132.2589041,Wood,Above,0,1,1998,0.042433352,12.77151548,"POLYGON ((-93.297415 30.166937, -93.297262 30.166723, -93.297157 30.16678, -93.29718699999999 30.166822, -93.297123 30.166856, -93.297217 30.166987, -93.29727 30.166958, -93.297299 30.166998, -93.297415 30.166937))",RES3,80167
437,8664,Hip,X,542.087107,-93.29839229,30.17016657,42,132.1517788,Wood,Above,2.1,1,1998,0.216651914,17.60052729,"POLYGON ((-93.298512 30.170056, -93.298412 30.170057, -93.298413 30.170105, -93.298276 30.170107, -93.29827899999999 30.170288, -93.298371 30.170286, -93.29836899999999 30.170219, -93.29851499999999 30.170217, -93.298512 30.170056))",RES1,80168
438,26266,Hip,X,583.0668259,-93.29009825,30.16525304,42,132.299825,Wood,Above,0,1,1999,0.05,18.14,"POLYGON ((-93.28994400000001 30.165186, -93.289942 30.165317, -93.29025300000001 30.16532, -93.290254 30.165189, -93.28994400000001 30.165186))",RES1,80169
439,29474,Hip,X,575.7413308,-93.2925175,30.1723875,11,132.0678564,Wood,Above,1.1,2,1997,0.67,28.87,"POLYGON ((-93.292404 30.172288, -93.29236299999999 30.172429, -93.292631 30.172487, -93.292672 30.172346, -93.292404 30.172288))",RES1,80170
440,6058,Hip,X,579.9590432,-93.29119097,30.17298282,51,132.0458196,Wood,Above,0,1,1998,0.201706329,15.66738779,"POLYGON ((-93.29114199999999 30.172848, -93.29114300000001 30.172925, -93.2911 30.172925, -93.2911 30.173103, -93.29127200000001 30.173103, -93.29127099999999 30.172848, -93.29114199999999 30.172848))",RES1,80171
441,20830,Gable,X,549.3834881,-93.29411511,30.16640159,42,132.2689013,Wood,Above,0,1,1999,0.04,16.77,"POLYGON ((-93.294032 30.166397, -93.294034 30.166541, -93.294093 30.16654, -93.29409200000001 30.166466, -93.294239 30.166465, -93.294237 30.166317, -93.29398500000001 30.16632, -93.293986 30.166397, -93.294032 30.166397))",RES1,80172
442,9262,Gable,X,744.367239,-93.29432296,30.16956463,11,132.1645569,Wood,Above,2.1,1,1996,0.021001704,15.15,"POLYGON ((-93.294287 30.169411, -93.294287 30.169488, -93.294231 30.169488, -93.294231 30.169569, -93.29428799999999 30.169569, -93.29428799999999 30.169646, -93.29414 30.169646, -93.294141 30.169716, -93.294291 30.169715, -93.294291 30.169662, -93.294436 30.169661, -93.294434 30.169411, -93.294287 30.169411))",COM1,79666
443,2699,Hip,X,547.9113599,-93.29123983,30.17231232,11,132.0681336,Wood,Above,0,1,1999,0.013757869,12.25014307,"POLYGON ((-93.29127200000001 30.17221, -93.29114199999999 30.172207, -93.29113700000001 30.172402, -93.291347 30.172406, -93.291352 30.172246, -93.29127099999999 30.172244, -93.29127200000001 30.17221))",RES1,80175
444,18824,Hip,X,518.071118,-93.28586356,30.16883459,42,132.1740304,Wood,Above,2.1,1,1997,0.41,15.95,"POLYGON ((-93.28596400000001 30.168725, -93.285787 30.168725, -93.285787 30.16898, -93.285883 30.16898, -93.285883 30.168869, -93.28596400000001 30.168869, -93.28596400000001 30.168725))",RES1,80177
445,20230,Hip,X,609.6175196,-93.28526651,30.17201735,17,132.0676429,Wood,Above,0,2,1996,0.56,22.82,"POLYGON ((-93.285284 30.171866, -93.28519900000001 30.171908, -93.28524 30.171969, -93.285207 30.171986, -93.285194 30.171967, -93.285116 30.172006, -93.285208 30.172145, -93.28532800000001 30.172086, -93.285343 30.172108, -93.285419 30.17207, -93.285284 30.171866))",RES1,80178
446,9261,Hip,X,568.789854,-93.289428,30.16751275,42,132.2239296,Wood,Above,2.1,1,1999,0,16,"POLYGON ((-93.289558 30.167605, -93.289558 30.167447, -93.289383 30.167448, -93.289383 30.167408, -93.289304 30.167409, -93.289304 30.167585, -93.28946999999999 30.167584, -93.28946999999999 30.167605, -93.289558 30.167605))",RES1,80181
447,23663,Hip,X,808.4262514,-93.287012,30.170681,42,132.1148894,Wood,Above,0,3,1995,0.79,37,"POLYGON ((-93.286862 30.170587, -93.286862 30.170775, -93.287162 30.170775, -93.287162 30.170587, -93.286862 30.170587))",RES1,80188
448,22247,Hip,X,445.7370034,-93.2925455,30.1704295,11,132.1327978,Wood,Above,0,1,1998,0.12,17.8,"POLYGON ((-93.292417 30.17049, -93.29267400000001 30.17049, -93.29267400000001 30.170369, -93.292417 30.170369, -93.292417 30.17049))",RES1,80192
449,28294,Hip,X,520.7827584,-93.2809394,30.17068389,17,132.1044399,Wood,Above,2.1,1,1995,0.049980252,12.90873185,"POLYGON ((-93.28103 30.170588, -93.280799 30.170593, -93.2808 30.170636, -93.280862 30.170634, -93.280866 30.170791, -93.281035 30.170787, -93.28103 30.170588))",RES1,80195
450,26853,Gable,X,626.9841199,-93.29172196,30.168783,11,132.18589,Wood,Above,0,1,1999,0.13,12.69,"POLYGON ((-93.291856 30.168716, -93.291668 30.168717, -93.291668 30.168677, -93.291522 30.168678, -93.291522 30.168748, -93.29166499999999 30.168748, -93.29166600000001 30.168893, -93.291856 30.168892, -93.291856 30.168716))",RES1,80199
